#timestep       power           acc-energy      avg-power       dt              acc-time       
1               123.332000      12.346397       123.332000      0.100107        0.100107       
2               123.302000      25.416655       123.316571      0.106002        0.206109       
3               123.155000      37.752229       123.263731      0.100163        0.306272       
4               123.119000      50.084075       123.228063      0.100162        0.406434       
5               123.016000      62.405234       123.186136      0.100159        0.506593       
6               122.912000      74.718804       123.140875      0.100182        0.606775       
7               122.814000      87.025504       123.094544      0.100206        0.706981       
8               122.742000      99.328057       123.050769      0.100231        0.807212       
9               122.807000      111.642406      123.023833      0.100274        0.907486       
10              122.775000      123.945444      122.999089      0.100208        1.007694       
11              122.606000      136.233753      122.963529      0.100226        1.107920       
12              122.573000      148.510664      122.931150      0.100160        1.208080       
13              132.977000      161.827912      123.700177      0.100147        1.308227       
14              149.825000      176.831687      125.557781      0.100142        1.408369       
15              169.961000      193.851752      128.505447      0.100141        1.508510       
16              187.923000      212.670924      132.204350      0.100143        1.608653       
17              197.867000      232.485524      136.052399      0.100141        1.708794       
18              214.105000      253.926641      140.373402      0.100143        1.808937       
19              229.977000      276.957227      145.073662      0.100143        1.909080       
20              246.741000      301.665871      150.140787      0.100140        2.009220       
21              262.973000      328.000513      155.497498      0.100142        2.109362       
22              279.462000      355.986118      161.115924      0.100141        2.209503       
23              295.970000      385.624849      166.962895      0.100141        2.309644       
24              301.354000      415.802740      172.547651      0.100141        2.409785       
25              301.568000      446.002664      177.695402      0.100143        2.509928       
26              302.119000      476.257163      182.469185      0.100141        2.610069       
27              302.698000      506.570249      186.911669      0.100143        2.710212       
28              302.700000      536.882930      191.037542      0.100141        2.810353       
29              303.439000      567.269311      194.904888      0.100140        2.910493       
30              303.493000      597.661404      198.516792      0.100141        3.010634       
31              303.439000      628.048089      201.894412      0.100141        3.110775       
32              303.609000      658.451190      205.066592      0.100139        3.210914       
33              303.609000      688.853988      208.046865      0.100138        3.311052       
34              303.618000      719.257688      210.852426      0.100138        3.411190       
35              303.712000      749.671711      213.500724      0.100141        3.511331       
36              303.881000      780.102962      216.006865      0.100142        3.611473       
37              303.815000      810.528211      218.376037      0.100144        3.711617       
38              303.914000      840.962159      220.623235      0.100140        3.811757       
39              303.835000      871.389108      222.753421      0.100143        3.911900       
40              303.835000      901.815145      224.777207      0.100140        4.012040       
41              303.835000      932.241789      226.702463      0.100142        4.112182       
42              303.835000      962.673599      228.536483      0.100159        4.212341       
43              303.805000      993.112733      230.285195      0.100193        4.312534       
44              303.886000      1023.544181     231.955488      0.100141        4.412675       
45              303.964000      1053.983440     233.553382      0.100141        4.512816       
46              303.994000      1084.426007     235.082567      0.100142        4.612958       
47              304.029000      1114.871775     236.547498      0.100141        4.713099       
48              304.029000      1145.327577     237.951925      0.100174        4.813273       
49              304.159000      1175.786667     239.301314      0.100142        4.913415       
50              304.089000      1206.238748     240.595399      0.100142        5.013557       
51              304.089000      1236.692653     241.838873      0.100148        5.113705       
52              304.059000      1267.140817     243.033895      0.100139        5.213844       
53              304.024000      1297.585476     244.183219      0.100139        5.313983       
54              304.024000      1328.031048     245.290060      0.100142        5.414125       
55              304.024000      1358.476923     246.356710      0.100143        5.514268       
56              304.089000      1388.929612     247.386478      0.100144        5.614412       
