#timestep       power           acc-energy      avg-power       dt              acc-time       
1               137.587000      13.774935       137.587000      0.100118        0.100118       
2               137.568000      29.160953       137.576974      0.111843        0.211961       
3               137.518000      42.929118       137.558055      0.100119        0.312080       
4               137.532000      56.698822       137.551726      0.100120        0.412200       
5               137.496000      70.462171       137.540838      0.100100        0.512300       
6               137.410000      84.219111       137.519449      0.100116        0.612416       
7               137.304000      97.968184       137.489171      0.100136        0.712552       
8               137.247000      111.709354      137.459336      0.100120        0.812672       
9               137.274000      125.450893      137.439011      0.100103        0.912775       
10              137.159000      139.182566      137.411334      0.100115        1.012890       
11              133.987000      152.594799      137.103354      0.100101        1.112991       
12              133.946000      166.017662      136.842555      0.100211        1.213202       
13              142.830000      180.318944      137.299037      0.100128        1.313330       
14              160.598000      196.395928      138.949191      0.100107        1.413437       
15              178.596000      214.278209      141.571952      0.100127        1.513564       
16              195.262000      233.833308      144.903990      0.100148        1.613712       
17              218.108000      255.671154      149.180641      0.100124        1.713836       
18              232.386000      278.935084      153.772625      0.100109        1.813945       
19              251.683000      304.131572      158.893686      0.100112        1.914057       
20              269.264000      331.092169      164.380299      0.100127        2.014184       
21              287.028000      359.831708      170.188557      0.100128        2.114312       
22              311.668000      391.038090      176.585623      0.100127        2.214439       
23              313.671000      422.445026      182.515870      0.100127        2.314566       
24              313.795000      453.865947      187.959715      0.100132        2.414698       
25              313.918000      485.300440      192.975139      0.100136        2.514834       
26              314.011000      516.744246      197.610009      0.100136        2.614970       
27              314.090000      548.196590      201.905998      0.100138        2.715108       
28              314.198000      579.659749      205.900212      0.100138        2.815246       
29              314.224000      611.125512      209.620932      0.100138        2.915384       
30              314.317000      642.599959      213.097562      0.100136        3.015520       
31              314.321000      674.073235      216.350687      0.100131        3.115651       
32              314.327000      705.548370      219.401530      0.100135        3.215786       
33              314.400000      737.029870      222.270234      0.100132        3.315918       
34              314.448000      768.514291      224.972012      0.100126        3.416044       
35              314.448000      799.989907      227.519226      0.100098        3.516142       
36              314.467000      831.469626      229.926116      0.100105        3.616247       
37              314.516000      862.962427      232.205235      0.100131        3.716378       
38              314.520000      894.455629      234.364868      0.100131        3.816509       
39              314.554000      925.952865      236.414986      0.100133        3.916642       
40              314.599000      957.454292      238.363994      0.100132        4.016774       
41              314.645000      988.960955      240.219348      0.100134        4.116908       
42              314.627000      1020.465500     241.986146      0.100133        4.217041       
43              314.695000      1052.002974     243.673929      0.100216        4.317257       
44              314.750000      1083.517318     245.284949      0.100125        4.417382       
45              314.771000      1115.035968     246.825127      0.100132        4.517514       
46              314.851000      1146.562943     248.300258      0.100133        4.617647       
47              314.877000      1178.092207     249.713309      0.100132        4.717779       
48              314.923000      1209.618203     251.068249      0.100107        4.817886       
49              314.885000      1241.142285     252.367332      0.100113        4.917999       
50              314.949000      1272.679389     253.616114      0.100134        5.018133       
51              314.955000      1304.208589     254.815833      0.100107        5.118240       
52              315.013000      1335.749895     255.970861      0.100127        5.218367       
53              314.966000      1367.288071     257.081570      0.100132        5.318499       
54              314.966000      1398.816482     258.150903      0.100101        5.418600       
55              315.037000      1430.352001     259.182732      0.100101        5.518701       
56              315.011000      1461.892163     260.177557      0.100124        5.618825       
57              315.011000      1493.426024     261.137360      0.100104        5.718929       
58              315.021000      1524.961516     262.064331      0.100106        5.819035       
59              314.955000      1556.497645     262.959034      0.100129        5.919164       
60              314.955000      1588.033459     263.823961      0.100128        6.019292       
61              314.996000      1619.565504     264.661050      0.100103        6.119395       
62              314.998000      1651.104994     265.471407      0.100126        6.219521       
63              315.024000      1682.646772     266.256492      0.100125        6.319646       
64              314.992000      1714.184401     267.016565      0.100122        6.419768       
65              315.070000      1745.730469     267.754507      0.100124        6.519892       
66              314.999000      1777.271319     268.469096      0.100130        6.620022       
67              315.040000      1808.816275     269.163000      0.100130        6.720152       
68              315.040000      1840.361545     269.836537      0.100131        6.820283       
69              315.020000      1871.903867     270.490274      0.100128        6.920411       
70              315.063000      1903.435687     271.125683      0.100081        7.020492       
71              315.070000      1934.976085     271.743481      0.100106        7.120598       
72              315.083000      1966.530387     272.344565      0.100146        7.220744       
73              315.094000      1998.082640     272.929298      0.100136        7.320880       
74              315.101000      2029.691681     273.499343      0.100314        7.421194       
75              315.157000      2061.296886     274.054765      0.100284        7.521478       
76              315.149000      2092.854961     274.594684      0.100137        7.621615       
77              315.215000      2124.419015     275.121445      0.100135        7.721750       
78              315.225000      2155.980919     275.634796      0.100125        7.821875       
79              315.266000      2187.547242     276.135694      0.100126        7.922001       
80              315.273000      2219.116158     276.624204      0.100132        8.022133       
81              315.293000      2250.687392     277.100921      0.100133        8.122266       
82              315.306000      2282.259928     277.566186      0.100133        8.222399       
83              315.280000      2313.828284     278.019919      0.100128        8.322527       
84              315.292000      2345.398156     278.463012      0.100129        8.422656       
85              315.272000      2376.968549     278.895492      0.100137        8.522793       
86              315.298000      2408.567399     279.318572      0.100219        8.623012       
87              315.260000      2440.132806     279.731111      0.100125        8.723137       
88              315.305000      2471.692314     280.134667      0.100092        8.823229       
89              315.260000      2503.243850     280.528621      0.100081        8.923310       
90              315.286000      2534.810915     280.914281      0.100122        9.023432       
91              315.300000      2566.382535     281.291668      0.100132        9.123564       
92              315.267000      2597.960308     281.660612      0.100162        9.223726       
93              315.302000      2629.553253     282.022137      0.100199        9.323925       
94              315.322000      2661.116986     282.375841      0.100100        9.424025       
95              315.313000      2692.688330     282.722108      0.100127        9.524152       
96              315.354000      2724.262834     283.061587      0.100124        9.624276       
97              315.352000      2755.837138     283.394054      0.100124        9.724400       
98              315.378000      2787.413414     283.720003      0.100122        9.824522       
99              315.378000      2818.990005     284.039379      0.100123        9.924645       
100             315.403000      2850.569100     284.352625      0.100123        10.024768      
101             315.403000      2882.150402     284.659698      0.100130        10.124898      
102             315.386000      2913.729372     284.960583      0.100128        10.225026      
103             315.497000      2945.319455     285.256710      0.100128        10.325154      
104             315.405000      2976.900012     285.546261      0.100127        10.425281      
