1, 1, 26.644741,0.075054,0.053071,0.005633

2, 1, 14.690456,0.026134,0.018480,0.000683

3, 1, 11.190588,0.001301,0.000920,0.000002

4, 1, 9.591404,0.020125,0.014230,0.000405

5, 1, 8.853863,0.000028,0.000020,0.000000

6, 1, 8.326979,0.005207,0.003682,0.000027

7, 1, 8.326681,0.027211,0.019241,0.000740

8, 1, 7.168341,0.000577,0.000408,0.000000

9, 1, 7.488394,0.037928,0.026819,0.001439

10, 1, 7.319610,0.004376,0.003094,0.000019

11, 1, 7.453094,0.010920,0.007722,0.000119

12, 1, 7.803485,0.044214,0.031264,0.001955

13, 1, 7.624248,0.024711,0.017473,0.000611

14, 1, 7.462318,0.017575,0.012427,0.000309

15, 1, 7.075727,0.011959,0.008456,0.000143

16, 1, 6.482223,0.028757,0.020334,0.000827

17, 1, 6.772669,0.009218,0.006518,0.000085

18, 1, 6.685782,0.008757,0.006192,0.000077

19, 1, 6.646210,0.023336,0.016501,0.000545

20, 1, 6.668242,0.009321,0.006591,0.000087

21, 1, 7.116987,0.040731,0.028801,0.001659

22, 1, 6.848997,0.023245,0.016437,0.000540

23, 1, 7.511019,0.049788,0.035205,0.002479

24, 1, 6.912553,0.031212,0.022070,0.000974

25, 1, 7.317546,0.012314,0.008707,0.000152

26, 1, 6.734553,0.005232,0.003700,0.000027

27, 1, 7.211077,0.028667,0.020270,0.000822

28, 1, 6.773842,0.000790,0.000558,0.000001

29, 1, 6.614392,0.003184,0.002251,0.000010

30, 1, 6.560824,0.007130,0.005042,0.000051

31, 1, 7.184512,0.042309,0.029917,0.001790

1, 2, 14.720635,0.028717,0.020306,0.000825

2, 2, 9.326605,0.044363,0.031369,0.001968

3, 2, 7.632096,0.003118,0.002205,0.000010

4, 2, 6.304757,0.001518,0.001074,0.000002

5, 2, 6.470301,0.005598,0.003959,0.000031

6, 2, 6.197018,0.000109,0.000077,0.000000

7, 2, 6.451779,0.037888,0.026791,0.001435

8, 2, 5.597298,0.001310,0.000926,0.000002

9, 2, 6.356531,0.022505,0.015914,0.000506

10, 2, 6.154459,0.015665,0.011077,0.000245

11, 2, 5.987943,0.028746,0.020326,0.000826

12, 2, 5.893549,0.017659,0.012486,0.000312

13, 2, 5.939565,0.257482,0.182067,0.066297

14, 2, 5.814241,0.000287,0.000203,0.000000

15, 2, 5.653594,0.024836,0.017561,0.000617

16, 2, 5.256287,0.028011,0.019807,0.000785

17, 2, 6.118730,0.070706,0.049997,0.004999

18, 2, 5.957455,0.012895,0.009118,0.000166

19, 2, 5.882822,0.022120,0.015641,0.000489

20, 2, 5.827446,0.033235,0.023501,0.001105

21, 2, 6.226474,0.023306,0.016480,0.000543

22, 2, 5.581880,0.000115,0.000082,0.000000

23, 2, 6.120165,0.027372,0.019355,0.000749

24, 2, 5.458935,0.000430,0.000304,0.000000

25, 2, 6.093365,0.008116,0.005739,0.000066

26, 2, 5.475950,0.018606,0.013157,0.000346

27, 2, 5.950275,0.003765,0.002662,0.000014

28, 2, 5.542022,0.000013,0.000010,0.000000

29, 2, 5.332909,0.063398,0.044829,0.004019

30, 2, 5.213827,0.000593,0.000419,0.000000

31, 2, 5.763113,0.034258,0.024224,0.001174

1, 3, 10.581528,0.009280,0.006562,0.000086

2, 3, 6.992419,0.039191,0.027712,0.001536

3, 3, 6.415425,0.016122,0.011400,0.000260

4, 3, 5.497210,0.009381,0.006634,0.000088

5, 3, 5.927371,0.281759,0.199234,0.079388

6, 3, 5.575386,0.000163,0.000115,0.000000

7, 3, 6.380274,0.007365,0.005208,0.000054

8, 3, 5.245859,0.028787,0.020355,0.000829

9, 3, 5.612054,0.023243,0.016435,0.000540

10, 3, 5.492299,0.025300,0.017889,0.000640

11, 3, 5.623302,0.005480,0.003875,0.000030

12, 3, 5.497427,0.034679,0.024522,0.001203

13, 3, 5.519597,0.032687,0.023113,0.001068

14, 3, 5.641136,0.031633,0.022368,0.001001

15, 3, 5.363323,0.000047,0.000033,0.000000

16, 3, 4.655178,0.025085,0.017738,0.000629

17, 3, 5.129272,0.000021,0.000015,0.000000

18, 3, 5.005696,0.001349,0.000954,0.000002

19, 3, 4.963493,0.003912,0.002766,0.000015

20, 3, 5.090064,0.039824,0.028160,0.001586

21, 3, 5.613688,0.002405,0.001701,0.000006

22, 3, 4.968971,0.029047,0.020539,0.000844

23, 3, 5.429981,0.008522,0.006026,0.000073

24, 3, 4.778450,0.031097,0.021989,0.000967

25, 3, 5.197515,0.023155,0.016373,0.000536

26, 3, 4.755525,0.000835,0.000591,0.000001

27, 3, 5.282640,0.029760,0.021043,0.000886

28, 3, 4.868262,0.000471,0.000333,0.000000

29, 3, 4.694121,0.015043,0.010637,0.000226

30, 3, 4.737774,0.004636,0.003278,0.000021

31, 3, 5.216825,0.022899,0.016192,0.000524

1, 4, 8.653196,0.004652,0.003290,0.000022

2, 4, 6.032192,0.010178,0.007197,0.000104

3, 4, 5.800280,0.036007,0.025461,0.001296

4, 4, 5.092112,0.025180,0.017805,0.000634

5, 4, 5.292731,0.000061,0.000043,0.000000

6, 4, 5.616626,0.022263,0.015743,0.000496

7, 4, 5.864985,0.016337,0.011552,0.000267

8, 4, 4.942848,0.033656,0.023799,0.001133

9, 4, 5.396486,0.000208,0.000147,0.000000

10, 4, 5.258053,0.001070,0.000757,0.000001

11, 4, 5.258421,0.002976,0.002104,0.000009

12, 4, 5.171098,0.029407,0.020794,0.000865

13, 4, 5.070790,0.001046,0.000739,0.000001

14, 4, 5.008795,0.003419,0.002418,0.000012

15, 4, 4.836183,0.000095,0.000067,0.000000

16, 4, 4.349067,0.024865,0.017582,0.000618

17, 4, 4.815063,0.030095,0.021280,0.000906

18, 4, 4.693048,0.026490,0.018731,0.000702

19, 4, 4.611381,0.020150,0.014248,0.000406

20, 4, 4.598025,0.024872,0.017587,0.000619

21, 4, 4.991027,0.025732,0.018195,0.000662

22, 4, 4.631459,0.020052,0.014179,0.000402

23, 4, 5.066744,0.039478,0.027915,0.001558

24, 4, 4.584922,0.001317,0.000931,0.000002

25, 4, 4.976330,0.001914,0.001354,0.000004

26, 4, 4.521710,0.001708,0.001208,0.000003

27, 4, 4.982049,0.003795,0.002683,0.000014

28, 4, 4.670116,0.025856,0.018283,0.000669

29, 4, 4.549483,0.000518,0.000366,0.000000

30, 4, 4.595064,0.000622,0.000440,0.000000

31, 4, 6.548130,0.026268,0.018574,0.000690

1, 5, 7.674808,0.029423,0.020805,0.000866

2, 5, 5.614686,0.027472,0.019426,0.000755

3, 5, 5.515478,0.019409,0.013725,0.000377

4, 5, 4.836624,0.026800,0.018950,0.000718

5, 5, 5.536542,0.000473,0.000334,0.000000

6, 5, 5.424847,0.000251,0.000178,0.000000

7, 5, 5.906857,0.036312,0.025677,0.001319

8, 5, 4.574162,0.016434,0.011621,0.000270

9, 5, 5.023342,0.002229,0.001576,0.000005

10, 5, 5.064608,0.004693,0.003318,0.000022

11, 5, 4.929907,0.020840,0.014736,0.000434

12, 5, 4.783448,0.004216,0.002981,0.000018

13, 5, 4.714229,0.008022,0.005672,0.000064

14, 5, 4.795755,0.032192,0.022763,0.001036

15, 5, 4.607696,0.025370,0.017939,0.000644

16, 5, 4.186962,0.021942,0.015515,0.000481

17, 5, 4.511594,0.025003,0.017680,0.000625

18, 5, 4.475064,0.024824,0.017554,0.000616

19, 5, 4.536737,0.000183,0.000129,0.000000

20, 5, 4.462461,0.000027,0.000019,0.000000

21, 5, 4.917240,0.003763,0.002661,0.000014

22, 5, 4.464720,0.007987,0.005648,0.000064

23, 5, 4.893326,0.000374,0.000264,0.000000

24, 5, 4.505205,0.004338,0.003067,0.000019

25, 5, 4.839080,0.009411,0.006655,0.000089

26, 5, 6.157280,0.030620,0.021651,0.000938

27, 5, 6.435036,0.043451,0.030725,0.001888

28, 5, 6.251819,0.025725,0.018190,0.000662

29, 5, 6.194150,0.000294,0.000208,0.000000

30, 5, 6.102117,0.001632,0.001154,0.000003

31, 5, 6.474781,0.010065,0.007117,0.000101

1, 6, 6.820144,0.032778,0.023177,0.001074

2, 6, 5.283590,0.000226,0.000160,0.000000

3, 6, 5.323866,0.000398,0.000282,0.000000

4, 6, 4.832946,0.026621,0.018824,0.000709

5, 6, 5.395269,0.000160,0.000113,0.000000

6, 6, 5.297410,0.000292,0.000206,0.000000

7, 6, 5.623851,0.000514,0.000363,0.000000

8, 6, 4.310287,0.029083,0.020565,0.000846

9, 6, 4.952899,0.006037,0.004269,0.000036

10, 6, 4.743285,0.004668,0.003301,0.000022

11, 6, 4.629352,0.012153,0.008594,0.000148

12, 6, 4.512182,0.002923,0.002067,0.000009

13, 6, 4.557369,0.000344,0.000243,0.000000

14, 6, 4.576395,0.024417,0.017266,0.000596

15, 6, 4.448256,0.000896,0.000634,0.000001

16, 6, 4.181496,0.020087,0.014203,0.000403

17, 6, 4.441429,0.024490,0.017317,0.000600

18, 6, 4.428700,0.000154,0.000109,0.000000

19, 6, 4.403147,0.006818,0.004821,0.000046

20, 6, 4.445844,0.017962,0.012701,0.000323

21, 6, 4.809491,0.014219,0.010054,0.000202

22, 6, 4.598629,0.013809,0.009765,0.000191

23, 6, 6.394325,0.023015,0.016274,0.000530

24, 6, 6.068206,0.022118,0.015640,0.000489

25, 6, 6.429575,0.004123,0.002915,0.000017

26, 6, 5.987360,0.009440,0.006675,0.000089

27, 6, 6.460259,0.132764,0.093878,0.017626

28, 6, 6.131688,0.014511,0.010261,0.000211

29, 6, 6.070915,0.004915,0.003475,0.000024

30, 6, 6.024194,0.014719,0.010408,0.000217

31, 6, 6.376744,0.008008,0.005662,0.000064

1, 7, 6.153691,0.001269,0.000898,0.000002

2, 7, 5.088354,0.040908,0.028926,0.001673

3, 7, 5.139609,0.002969,0.002099,0.000009

4, 7, 4.896096,0.001543,0.001091,0.000002

5, 7, 5.305533,0.007992,0.005651,0.000064

6, 7, 5.039821,0.000046,0.000032,0.000000

7, 7, 5.389493,0.002600,0.001838,0.000007

8, 7, 4.326055,0.000000,0.000000,0.000000

9, 7, 4.703581,0.020261,0.014327,0.000411

10, 7, 4.534492,0.025938,0.018341,0.000673

11, 7, 4.512925,0.017889,0.012650,0.000320

12, 7, 4.413139,0.024216,0.017123,0.000586

13, 7, 4.398112,0.000231,0.000163,0.000000

14, 7, 4.479837,0.033285,0.023536,0.001108

15, 7, 4.391148,0.019132,0.013528,0.000366

16, 7, 4.221400,0.017036,0.012047,0.000290

17, 7, 4.396659,0.005263,0.003721,0.000028

18, 7, 4.497277,0.022442,0.015869,0.000504

19, 7, 4.583168,0.001212,0.000857,0.000001

20, 7, 5.996853,0.031635,0.022370,0.001001

21, 7, 6.348262,0.000127,0.000090,0.000000

22, 7, 6.049121,0.040723,0.028795,0.001658

23, 7, 6.370829,0.023428,0.016566,0.000549

24, 7, 6.013582,0.002061,0.001458,0.000004

25, 7, 6.371326,0.005768,0.004078,0.000033

26, 7, 6.293534,0.374468,0.264789,0.140226

27, 7, 6.299214,0.009714,0.006869,0.000094

28, 7, 6.022709,0.001681,0.001189,0.000003

29, 7, 6.031744,0.038068,0.026918,0.001449

30, 7, 6.073918,0.000907,0.000642,0.000001

31, 7, 6.383624,0.016326,0.011544,0.000267

1, 8, 5.741711,0.000048,0.000034,0.000000

2, 8, 4.898213,0.003229,0.002283,0.000010

3, 8, 5.000677,0.044284,0.031314,0.001961

4, 8, 4.842229,0.032015,0.022638,0.001025

5, 8, 5.047883,0.037958,0.026840,0.001441

6, 8, 4.843151,0.001509,0.001067,0.000002

7, 8, 5.367130,0.000796,0.000563,0.000001

8, 8, 4.214531,0.018401,0.013011,0.000339

9, 8, 4.442381,0.010888,0.007699,0.000119

10, 8, 4.426589,0.002711,0.001917,0.000007

11, 8, 4.426287,0.024245,0.017144,0.000588

12, 8, 4.370792,0.024354,0.017221,0.000593

13, 8, 4.348629,0.005985,0.004232,0.000036

14, 8, 4.451427,0.019844,0.014032,0.000394

15, 8, 4.413050,0.000452,0.000320,0.000000

16, 8, 4.316569,0.000435,0.000307,0.000000

17, 8, 4.591618,0.025643,0.018133,0.000658

18, 8, 5.969086,0.000726,0.000514,0.000001

19, 8, 5.907960,0.000174,0.000123,0.000000

20, 8, 6.000691,0.000398,0.000282,0.000000

21, 8, 6.293358,0.002745,0.001941,0.000008

22, 8, 5.945703,0.022062,0.015600,0.000487

23, 8, 6.329277,0.003910,0.002765,0.000015

24, 8, 5.963246,0.020792,0.014702,0.000432

25, 8, 6.257793,0.018743,0.013253,0.000351

26, 8, 5.961199,0.010705,0.007570,0.000115

27, 8, 6.356182,0.027841,0.019686,0.000775

28, 8, 6.095945,0.018206,0.012874,0.000331

29, 8, 6.069600,0.013205,0.009338,0.000174

30, 8, 6.117328,0.004032,0.002851,0.000016

31, 8, 6.577709,0.014541,0.010282,0.000211

1, 9, 5.601688,0.006433,0.004549,0.000041

2, 9, 4.821022,0.026141,0.018485,0.000683

3, 9, 5.070731,0.020779,0.014693,0.000432

4, 9, 4.655581,0.006001,0.004243,0.000036

5, 9, 4.894213,0.029101,0.020577,0.000847

6, 9, 4.745386,0.002113,0.001494,0.000004

7, 9, 5.166150,0.022967,0.016240,0.000527

8, 9, 4.083720,0.022969,0.016241,0.000528

9, 9, 4.417299,0.004716,0.003335,0.000022

10, 9, 4.413095,0.036928,0.026112,0.001364

11, 9, 4.361163,0.023639,0.016715,0.000559

12, 9, 4.579181,0.287291,0.203146,0.082536

13, 9, 4.388896,0.000593,0.000419,0.000000

14, 9, 4.477291,0.000142,0.000101,0.000000

15, 9, 4.602983,0.007209,0.005098,0.000052

16, 9, 5.606812,0.005829,0.004122,0.000034

17, 9, 5.902915,0.007372,0.005213,0.000054

18, 9, 6.020008,0.000962,0.000680,0.000001

19, 9, 5.938521,0.021215,0.015002,0.000450

20, 9, 5.894365,0.014604,0.010326,0.000213

21, 9, 6.325888,0.024551,0.017360,0.000603

22, 9, 5.980461,0.027976,0.019782,0.000783

23, 9, 6.318131,0.029891,0.021136,0.000893

24, 9, 6.029688,0.002342,0.001656,0.000005

25, 9, 6.322720,0.007250,0.005126,0.000053

26, 9, 6.036322,0.003365,0.002379,0.000011

27, 9, 6.483166,0.022978,0.016248,0.000528

28, 9, 6.337312,0.029126,0.020595,0.000848

29, 9, 6.217115,0.004894,0.003461,0.000024

30, 9, 6.464296,0.019865,0.014046,0.000395

31, 9, 6.870208,0.019275,0.013629,0.000372

1, 10, 5.292256,0.019306,0.013651,0.000373

2, 10, 4.687635,0.027194,0.019229,0.000740

3, 10, 5.261446,0.030067,0.021261,0.000904

4, 10, 4.451494,0.005281,0.003734,0.000028

5, 10, 4.715043,0.002756,0.001949,0.000008

6, 10, 4.685709,0.018297,0.012938,0.000335

7, 10, 4.943134,0.010022,0.007087,0.000100

8, 10, 3.996328,0.012515,0.008850,0.000157

9, 10, 4.405368,0.019955,0.014111,0.000398

10, 10, 4.336710,0.022673,0.016032,0.000514

11, 10, 4.392147,0.004326,0.003059,0.000019

12, 10, 4.396842,0.007924,0.005603,0.000063

