#timestep       power           acc-energy      avg-power       dt              acc-time       
1               133.605000      13.375330       133.605000      0.100111        0.100111       
2               133.605000      33.498782       133.605000      0.150619        0.250730       
3               133.585000      46.877587       133.599291      0.100152        0.350882       
4               133.585000      60.252384       133.596119      0.100122        0.451004       
5               133.539000      73.622976       133.585742      0.100125        0.551129       
6               133.480000      86.986860       133.569486      0.100119        0.651248       
7               133.480000      100.352079      133.557561      0.100129        0.751377       
8               133.563000      113.728013      133.558200      0.100147        0.851524       
9               133.509000      127.095869      133.553024      0.100127        0.951651       
10              133.538000      140.467429      133.551594      0.100133        1.051784       
11              130.388000      153.522658      133.276609      0.100126        1.151910       
12              130.382000      166.577286      133.045125      0.100126        1.252036       
13              153.797000      181.976211      134.581763      0.100125        1.352161       
14              200.651000      202.066794      139.136861      0.100127        1.452288       
15              232.176000      225.313880      145.137660      0.100127        1.552415       
16              258.224000      251.168558      151.989397      0.100125        1.652540       
17              290.610000      280.264722      159.908118      0.100121        1.752661       
18              334.417000      313.751234      169.339422      0.100134        1.852795       
19              370.046000      350.808750      179.631279      0.100143        1.952938       
20              396.560000      390.513527      190.210387      0.100123        2.053061       
21              435.648000      434.132347      201.623338      0.100124        2.153185       
22              465.405000      480.730558      213.344267      0.100124        2.253309       
23              466.486000      527.437002      224.113880      0.100124        2.353433       
24              467.018000      574.199981      234.026902      0.100131        2.453564       
25              467.099000      620.972005      243.165891      0.100133        2.553697       
26              467.820000      667.810612      251.641451      0.100121        2.653818       
27              468.411000      714.708858      259.522305      0.100122        2.753940       
28              468.641000      761.628726      266.858087      0.100119        2.854059       
29              468.742000      808.560113      273.700262      0.100122        2.954181       
30              468.891000      855.512044      280.099480      0.100134        3.054315       
31              468.999000      902.470100      286.095277      0.100124        3.154439       
32              469.135000      949.439427      291.726074      0.100119        3.254558       
33              469.135000      996.410631      297.020978      0.100123        3.354681       
34              469.229000      1043.395938     302.012189      0.100133        3.454814       
35              469.352000      1090.389338     306.725276      0.100124        3.554938       
36              468.568000      1137.304709     311.158716      0.100125        3.655063       
37              468.628000      1184.226087     315.357337      0.100125        3.755188       
38              468.735000      1231.157710     319.340616      0.100124        3.855312       
39              468.709000      1278.086262     323.121543      0.100123        3.955435       
40              468.712000      1325.015113     326.715858      0.100123        4.055558       
41              468.455000      1371.918233     330.130786      0.100123        4.155681       
42              468.775000      1418.852924     333.392529      0.100122        4.255803       
43              468.720000      1465.819605     336.505492      0.100202        4.356005       
44              468.931000      1512.770384     339.480909      0.100123        4.456128       
45              468.693000      1559.697802     342.320355      0.100124        4.556252       
46              469.866000      1606.743135     345.062939      0.100125        4.656377       
47              469.707000      1653.772078     347.686688      0.100124        4.756501       
48              469.774000      1700.809610     350.203734      0.100128        4.856629       
49              469.820000      1747.851277     352.619995      0.100127        4.956756       
50              470.304000      1794.937643     354.949973      0.100119        5.056875       
51              470.339000      1842.028454     357.190204      0.100121        5.156996       
52              470.340000      1889.128301     359.345526      0.100140        5.257136       
53              470.414000      1936.234148     361.421594      0.100137        5.357273       
54              470.664000      1983.363146     363.425984      0.100133        5.457406       
55              470.435000      2030.456042     365.353490      0.100105        5.557511       
56              470.262000      2077.526447     367.209525      0.100094        5.657605       
57              470.720000      2124.638458     369.008831      0.100085        5.757690       
58              470.665000      2171.742141     370.745610      0.100079        5.857769       
59              470.665000      2218.845823     372.424040      0.100079        5.957848       
60              470.949000      2265.976515     374.051658      0.100076        6.057924       
61              470.773000      2313.091006     375.623559      0.100079        6.158003       
62              471.027000      2360.230446     377.149233      0.100078        6.258081       
63              470.875000      2407.354675     378.624485      0.100078        6.358159       
64              471.090000      2454.500420     380.057347      0.100078        6.458237       
65              470.840000      2501.621616     381.442678      0.100079        6.558316       
66              471.461000      2548.805904     382.795725      0.100081        6.658397       
67              471.497000      2595.994267     384.109245      0.100082        6.758479       
68              471.559000      2643.188363     385.385323      0.100081        6.858560       
69              471.634000      2690.408359     386.626251      0.100120        6.958680       
70              471.546000      2737.614358     387.830598      0.100109        7.058789       
71              470.238000      2784.690354     388.982994      0.100111        7.158900       
72              469.352000      2831.686101     390.091581      0.100129        7.259029       
73              469.387000      2878.683944     391.170446      0.100126        7.359155       
74              468.303000      2925.563415     392.205583      0.100105        7.459260       
75              468.173000      2972.430810     393.211602      0.100107        7.559367       
76              468.187000      3019.288838     394.191286      0.100084        7.659451       
77              468.227000      3066.183176     395.146863      0.100153        7.759604       
78              468.236000      3113.069520     396.078027      0.100134        7.859738       
79              468.180000      3159.949788     396.985050      0.100133        7.959871       
80              466.028000      3206.610375     397.842725      0.100124        8.059995       
81              468.462000      3253.517944     398.709278      0.100131        8.160126       
82              468.547000      3300.434492     399.555860      0.100132        8.260258       
83              469.334000      3347.427967     400.391557      0.100128        8.360386       
84              469.617000      3394.459640     401.210992      0.100149        8.460535       
85              469.797000      3441.499474     402.013194      0.100128        8.560663       
86              469.832000      3488.581338     402.797886      0.100210        8.660873       
87              469.832000      3535.640651     403.564265      0.100162        8.761035       
88              469.912000      3582.699989     404.314097      0.100145        8.861180       
89              470.212000      3629.791720     405.050558      0.100150        8.961330       
90              471.462000      3677.006282     405.784520      0.100145        9.061475       
91              472.047000      3724.278485     406.508816      0.100143        9.161618       
92              472.051000      3771.546840     407.217429      0.100134        9.261752       
93              470.410000      3818.651345     407.893339      0.100135        9.361887       
94              470.430000      3865.757853     408.555154      0.100135        9.462022       
95              470.924000      3912.910061     409.208229      0.100127        9.562149       
96              470.993000      3960.070119     409.848497      0.100129        9.662278       
97              470.927000      4007.225923     410.474985      0.100134        9.762412       
98              471.035000      4054.393955     411.089867      0.100137        9.862549       
99              471.431000      4101.598812     411.696332      0.100131        9.962680       
100             471.735000      4148.834581     412.293759      0.100132        10.062812      
101             471.808000      4196.077660     412.880132      0.100132        10.162944      
102             471.809000      4243.326500     413.455141      0.100144        10.263088      
103             473.403000      4290.715561     414.034206      0.100103        10.363191      
104             473.488000      4338.120706     414.603095      0.100119        10.463310      
105             473.609000      4385.544596     415.162423      0.100133        10.563443      
106             473.630000      4432.969641     415.711434      0.100131        10.663574      
107             473.913000      4480.423024     416.252863      0.100131        10.763705      
108             473.589000      4527.845859     416.781346      0.100135        10.863840      
109             473.516000      4575.261857     417.299514      0.100136        10.963976      
110             473.474000      4622.673176     417.807917      0.100135        11.064111      
111             471.536000      4669.889018     418.289804      0.100132        11.164243      
112             471.716000      4717.170528     418.765199      0.100233        11.264476      
113             472.012000      4764.432618     419.234335      0.100129        11.364605      
114             472.053000      4811.690316     419.695552      0.100111        11.464716      
115             471.125000      4858.863591     420.140831      0.100129        11.564845      
116             470.583000      4905.983067     420.573817      0.100130        11.664975      
117             470.642000      4953.107038     420.999923      0.100127        11.765102      
118             470.979000      5000.265224     421.421685      0.100128        11.865230      
119             471.020000      5047.416681     421.836637      0.100105        11.965335      
120             472.634000      5094.740578     422.258191      0.100128        12.065463      
121             473.066000      5142.111042     422.676390      0.100135        12.165598      
122             473.066000      5189.466367     423.087630      0.100103        12.265701      
123             472.841000      5236.809573     423.490479      0.100125        12.365826      
124             472.513000      5284.118992     423.884214      0.100123        12.465949      
125             472.680000      5331.450331     424.273048      0.100134        12.566083      
126             473.760000      5378.899764     424.664353      0.100155        12.666238      
127             474.465000      5426.407944     425.054953      0.100130        12.766368      
128             473.705000      5473.840973     425.433566      0.100132        12.866500      
129             474.053000      5521.336343     425.809235      0.100190        12.966690      
130             473.771000      5568.773138     426.176747      0.100126        13.066816      
131             473.872000      5616.220520     426.539442      0.100127        13.166943      
132             473.953000      5663.677434     426.897284      0.100130        13.267073      
133             474.370000      5711.173730     427.252872      0.100125        13.367198      
134             474.628000      5758.693486     427.605072      0.100120        13.467318      
135             474.536000      5806.204504     427.951399      0.100121        13.567439      
136             474.547000      5853.717099     428.292736      0.100122        13.667561      
137             474.402000      5901.217548     428.628071      0.100127        13.767688      
138             475.040000      5948.798980     428.963289      0.100163        13.867851      
